search_id,session_id,query,results_count,search_timestamp
search_000606,session_000606,décoration maison,57,2025-10-08 08:51:07
search_000607,session_000607,livre roman,25,2025-10-08 08:49:25
search_000608,session_000608,cosmétique bio,75,2025-10-08 08:50:37
search_000610,session_000610,livre roman,80,2025-10-08 08:49:23
search_000611,session_000611,cadeau anniversaire,49,2025-10-08 08:50:12
search_000612,session_000612,décoration maison,56,2025-10-08 08:50:09
search_000614,session_000614,vêtement été,20,2025-10-08 08:49:49
search_000615,session_000615,vêtement été,42,2025-10-08 08:49:31
search_000616,session_000616,vêtement été,53,2025-10-08 08:50:04
search_000617,session_000617,ordinateur portable,35,2025-10-08 08:50:23
search_000621,session_000621,décoration maison,39,2025-10-08 08:50:27
search_000622,session_000622,cadeau anniversaire,57,2025-10-08 08:50:57
search_000624,session_000624,chaussures sport,59,2025-10-08 08:51:36
search_000625,session_000625,meuble salon,21,2025-10-08 08:51:42
search_000626,session_000626,smartphone pas cher,54,2025-10-08 08:51:42
search_000627,session_000627,cosmétique bio,43,2025-10-08 08:49:18
search_000628,session_000628,jeux enfants,14,2025-10-08 08:50:48
search_000629,session_000629,meuble salon,85,2025-10-08 08:51:24
search_000630,session_000630,meuble salon,47,2025-10-08 08:50:17
search_000631,session_000631,meuble salon,13,2025-10-08 08:49:09
search_000632,session_000632,livre roman,38,2025-10-08 08:51:26
search_000635,session_000635,décoration maison,78,2025-10-08 08:50:21
search_000636,session_000636,meuble salon,17,2025-10-08 08:51:12
search_000637,session_000637,décoration maison,5,2025-10-08 08:49:47
search_000638,session_000638,vêtement été,94,2025-10-08 08:51:10
search_000639,session_000639,vêtement été,60,2025-10-08 08:49:00
search_000640,session_000640,ordinateur portable,91,2025-10-08 08:49:27
search_000641,session_000641,meuble salon,7,2025-10-08 08:51:18
search_000642,session_000642,cosmétique bio,80,2025-10-08 08:49:08
search_000643,session_000643,jeux enfants,59,2025-10-08 08:51:02
search_000644,session_000644,décoration maison,9,2025-10-08 08:51:32
search_000645,session_000645,cadeau anniversaire,21,2025-10-08 08:51:27
search_000646,session_000646,ordinateur portable,93,2025-10-08 08:49:39
search_000648,session_000648,cosmétique bio,91,2025-10-08 08:51:00
search_000649,session_000649,livre roman,17,2025-10-08 08:49:00
search_000650,session_000650,cadeau anniversaire,34,2025-10-08 08:49:45
search_000651,session_000651,smartphone pas cher,30,2025-10-08 08:50:41
search_000657,session_000657,chaussures sport,91,2025-10-08 08:50:15
search_000658,session_000658,jeux enfants,21,2025-10-08 08:49:29
search_000659,session_000659,décoration maison,18,2025-10-08 08:49:58
search_000660,session_000660,smartphone pas cher,70,2025-10-08 08:51:24
search_000661,session_000661,décoration maison,50,2025-10-08 08:48:53
search_000662,session_000662,meuble salon,39,2025-10-08 08:51:13
search_000666,session_000666,vêtement été,63,2025-10-08 08:49:11
search_000667,session_000667,meuble salon,64,2025-10-08 08:50:59
search_000668,session_000668,jeux enfants,5,2025-10-08 08:51:10
search_000669,session_000669,décoration maison,98,2025-10-08 08:51:39
search_000671,session_000671,décoration maison,27,2025-10-08 08:51:20
search_000672,session_000672,meuble salon,15,2025-10-08 08:49:32
search_000673,session_000673,jeux enfants,18,2025-10-08 08:50:00
search_000674,session_000674,smartphone pas cher,51,2025-10-08 08:51:43
search_000678,session_000678,meuble salon,89,2025-10-08 08:49:54
search_000679,session_000679,cadeau anniversaire,20,2025-10-08 08:51:26
search_000681,session_000681,vêtement été,71,2025-10-08 08:51:13
search_000683,session_000683,livre roman,61,2025-10-08 08:49:14
search_000684,session_000684,cosmétique bio,30,2025-10-08 08:50:33
search_000685,session_000685,vêtement été,71,2025-10-08 08:50:36
search_000686,session_000686,smartphone pas cher,47,2025-10-08 08:49:27
search_000687,session_000687,chaussures sport,32,2025-10-08 08:50:53
search_000689,session_000689,chaussures sport,88,2025-10-08 08:50:44
search_000690,session_000690,cadeau anniversaire,46,2025-10-08 08:51:14
search_000691,session_000691,livre roman,56,2025-10-08 08:50:53
search_000692,session_000692,cadeau anniversaire,18,2025-10-08 08:50:10
search_000693,session_000693,cosmétique bio,25,2025-10-08 08:49:04
search_000697,session_000697,cadeau anniversaire,46,2025-10-08 08:48:53
search_000698,session_000698,smartphone pas cher,54,2025-10-08 08:49:56
search_000701,session_000701,livre roman,91,2025-10-08 08:49:40
search_000702,session_000702,jeux enfants,47,2025-10-08 08:49:04
search_000703,session_000703,livre roman,24,2025-10-08 08:50:42
search_000704,session_000704,décoration maison,58,2025-10-08 08:49:49
search_000705,session_000705,smartphone pas cher,77,2025-10-08 08:51:44
search_000706,session_000706,vêtement été,7,2025-10-08 08:49:32
search_000707,session_000707,livre roman,11,2025-10-08 08:51:20
search_000709,session_000709,décoration maison,82,2025-10-08 08:51:09
search_000710,session_000710,cosmétique bio,25,2025-10-08 08:51:07
search_000711,session_000711,chaussures sport,16,2025-10-08 08:51:31
search_000712,session_000712,meuble salon,99,2025-10-08 08:51:44
search_000714,session_000714,ordinateur portable,86,2025-10-08 08:51:40
search_000715,session_000715,smartphone pas cher,81,2025-10-08 08:51:22
search_000716,session_000716,smartphone pas cher,42,2025-10-08 08:49:28
search_000717,session_000717,équipement fitness,81,2025-10-08 08:48:50
search_000718,session_000718,chaussures sport,19,2025-10-08 08:51:01
search_000720,session_000720,chaussures sport,74,2025-10-08 08:50:41
search_000721,session_000721,jeux enfants,57,2025-10-08 08:50:19
search_000722,session_000722,meuble salon,85,2025-10-08 08:51:47
search_000723,session_000723,décoration maison,48,2025-10-08 08:51:30
search_000724,session_000724,cosmétique bio,92,2025-10-08 08:49:59
search_000726,session_000726,décoration maison,93,2025-10-08 08:50:55
search_000727,session_000727,livre roman,21,2025-10-08 08:50:39
search_000730,session_000730,cadeau anniversaire,30,2025-10-08 08:50:11
search_000731,session_000731,ordinateur portable,85,2025-10-08 08:51:11
search_000732,session_000732,vêtement été,92,2025-10-08 08:50:37
search_000734,session_000734,meuble salon,43,2025-10-08 08:51:08
search_000735,session_000735,cadeau anniversaire,99,2025-10-08 08:49:36
search_000736,session_000736,décoration maison,94,2025-10-08 08:48:49
search_000737,session_000737,décoration maison,46,2025-10-08 08:49:43
search_000738,session_000738,meuble salon,91,2025-10-08 08:50:50
search_000739,session_000739,smartphone pas cher,42,2025-10-08 08:49:17
search_000740,session_000740,chaussures sport,30,2025-10-08 08:49:01
search_000742,session_000742,cosmétique bio,11,2025-10-08 08:49:00
search_000745,session_000745,ordinateur portable,78,2025-10-08 08:51:40
search_000746,session_000746,chaussures sport,92,2025-10-08 08:49:45
search_000747,session_000747,équipement fitness,8,2025-10-08 08:51:37
search_000748,session_000748,ordinateur portable,82,2025-10-08 08:50:44
search_000749,session_000749,jeux enfants,91,2025-10-08 08:51:28
search_000751,session_000751,équipement fitness,56,2025-10-08 08:51:49
search_000754,session_000754,vêtement été,26,2025-10-08 08:49:08
search_000755,session_000755,équipement fitness,8,2025-10-08 08:50:14
search_000756,session_000756,équipement fitness,24,2025-10-08 08:50:22
search_000757,session_000757,meuble salon,86,2025-10-08 08:48:58
search_000759,session_000759,vêtement été,19,2025-10-08 08:49:03
search_000761,session_000761,cosmétique bio,77,2025-10-08 08:49:36
search_000763,session_000763,smartphone pas cher,31,2025-10-08 08:50:37
search_000764,session_000764,cadeau anniversaire,53,2025-10-08 08:48:55
search_000765,session_000765,ordinateur portable,67,2025-10-08 08:49:46
search_000766,session_000766,smartphone pas cher,20,2025-10-08 08:49:02
search_000767,session_000767,cadeau anniversaire,26,2025-10-08 08:50:17
search_000768,session_000768,jeux enfants,97,2025-10-08 08:49:00
search_000769,session_000769,meuble salon,37,2025-10-08 08:49:31
search_000770,session_000770,smartphone pas cher,18,2025-10-08 08:48:49
search_000771,session_000771,jeux enfants,22,2025-10-08 08:48:55
search_000773,session_000773,chaussures sport,59,2025-10-08 08:49:49
search_000774,session_000774,smartphone pas cher,64,2025-10-08 08:49:08
search_000775,session_000775,ordinateur portable,86,2025-10-08 08:49:54
search_000776,session_000776,meuble salon,8,2025-10-08 08:50:19
search_000777,session_000777,équipement fitness,49,2025-10-08 08:49:23
search_000778,session_000778,jeux enfants,75,2025-10-08 08:49:54
search_000779,session_000779,équipement fitness,55,2025-10-08 08:49:21
search_000781,session_000781,ordinateur portable,89,2025-10-08 08:50:21
search_000782,session_000782,cadeau anniversaire,74,2025-10-08 08:50:12
search_000783,session_000783,décoration maison,43,2025-10-08 08:49:24
search_000784,session_000784,cosmétique bio,69,2025-10-08 08:51:36
search_000786,session_000786,équipement fitness,65,2025-10-08 08:51:04
search_000787,session_000787,vêtement été,50,2025-10-08 08:49:05
search_000789,session_000789,cosmétique bio,25,2025-10-08 08:50:05
search_000790,session_000790,smartphone pas cher,20,2025-10-08 08:49:01
search_000791,session_000791,ordinateur portable,85,2025-10-08 08:50:21
search_000792,session_000792,équipement fitness,98,2025-10-08 08:50:44
search_000794,session_000794,vêtement été,17,2025-10-08 08:49:39
search_000795,session_000795,chaussures sport,97,2025-10-08 08:51:47
search_000797,session_000797,meuble salon,80,2025-10-08 08:51:45
search_000798,session_000798,meuble salon,83,2025-10-08 08:49:56
search_000802,session_000802,décoration maison,11,2025-10-08 08:51:29
search_000803,session_000803,livre roman,94,2025-10-08 08:51:02
search_000804,session_000804,jeux enfants,56,2025-10-08 08:51:10
search_000805,session_000805,vêtement été,16,2025-10-08 08:51:23
search_000808,session_000808,décoration maison,95,2025-10-08 08:50:46
search_000814,session_000814,meuble salon,99,2025-10-08 08:50:53
search_000815,session_000815,chaussures sport,44,2025-10-08 08:50:16
search_000816,session_000816,ordinateur portable,71,2025-10-08 08:48:52
search_000817,session_000817,vêtement été,91,2025-10-08 08:48:54
search_000818,session_000818,livre roman,93,2025-10-08 08:49:10
search_000819,session_000819,livre roman,17,2025-10-08 08:49:49
search_000820,session_000820,jeux enfants,44,2025-10-08 08:49:42
search_000822,session_000822,ordinateur portable,68,2025-10-08 08:48:51
search_000823,session_000823,cosmétique bio,72,2025-10-08 08:49:48
search_000824,session_000824,cosmétique bio,91,2025-10-08 08:49:46
search_000825,session_000825,smartphone pas cher,64,2025-10-08 08:48:52
search_000829,session_000829,cadeau anniversaire,82,2025-10-08 08:49:31
search_000830,session_000830,livre roman,10,2025-10-08 08:50:18
search_000832,session_000832,meuble salon,60,2025-10-08 08:51:00
search_000833,session_000833,livre roman,68,2025-10-08 08:49:34
search_000834,session_000834,cadeau anniversaire,26,2025-10-08 08:50:08
search_000835,session_000835,cadeau anniversaire,49,2025-10-08 08:50:24
search_000836,session_000836,ordinateur portable,76,2025-10-08 08:49:56
search_000837,session_000837,équipement fitness,33,2025-10-08 08:50:52
search_000838,session_000838,équipement fitness,15,2025-10-08 08:51:08
search_000840,session_000840,équipement fitness,36,2025-10-08 08:51:46
search_000842,session_000842,meuble salon,18,2025-10-08 08:50:07
search_000844,session_000844,décoration maison,7,2025-10-08 08:51:13
search_000845,session_000845,jeux enfants,22,2025-10-08 08:50:31
search_000846,session_000846,meuble salon,9,2025-10-08 08:51:43
search_000847,session_000847,livre roman,11,2025-10-08 08:51:13
search_000849,session_000849,chaussures sport,12,2025-10-08 08:49:27
search_000850,session_000850,jeux enfants,11,2025-10-08 08:49:06
search_000852,session_000852,cosmétique bio,43,2025-10-08 08:50:30
search_000853,session_000853,smartphone pas cher,39,2025-10-08 08:49:09
search_000854,session_000854,jeux enfants,77,2025-10-08 08:50:44
search_000855,session_000855,cosmétique bio,90,2025-10-08 08:50:17
search_000857,session_000857,décoration maison,35,2025-10-08 08:51:34
search_000858,session_000858,meuble salon,97,2025-10-08 08:51:47
search_000859,session_000859,livre roman,18,2025-10-08 08:50:50
search_000860,session_000860,décoration maison,90,2025-10-08 08:49:28
search_000862,session_000862,chaussures sport,72,2025-10-08 08:50:18
search_000863,session_000863,équipement fitness,55,2025-10-08 08:50:29
search_000865,session_000865,chaussures sport,24,2025-10-08 08:50:21
search_000866,session_000866,équipement fitness,54,2025-10-08 08:49:38
search_000867,session_000867,décoration maison,59,2025-10-08 08:49:10
search_000868,session_000868,livre roman,34,2025-10-08 08:51:45
search_000869,session_000869,jeux enfants,96,2025-10-08 08:51:25
search_000870,session_000870,équipement fitness,24,2025-10-08 08:50:10
search_000873,session_000873,ordinateur portable,5,2025-10-08 08:50:59
search_000874,session_000874,cadeau anniversaire,47,2025-10-08 08:49:46
search_000875,session_000875,ordinateur portable,40,2025-10-08 08:51:36
search_000876,session_000876,décoration maison,18,2025-10-08 08:51:03
search_000877,session_000877,jeux enfants,81,2025-10-08 08:50:16
search_000880,session_000880,cosmétique bio,48,2025-10-08 08:51:39
search_000881,session_000881,décoration maison,6,2025-10-08 08:50:59
search_000882,session_000882,smartphone pas cher,97,2025-10-08 08:49:36
search_000883,session_000883,vêtement été,62,2025-10-08 08:49:43
search_000887,session_000887,ordinateur portable,9,2025-10-08 08:48:59
search_000888,session_000888,meuble salon,84,2025-10-08 08:50:44
search_000889,session_000889,livre roman,88,2025-10-08 08:50:55
search_000890,session_000890,jeux enfants,20,2025-10-08 08:51:29
search_000892,session_000892,décoration maison,95,2025-10-08 08:49:50
search_000894,session_000894,équipement fitness,22,2025-10-08 08:51:18
search_000895,session_000895,vêtement été,18,2025-10-08 08:51:20
search_000897,session_000897,livre roman,84,2025-10-08 08:51:12
search_000898,session_000898,jeux enfants,9,2025-10-08 08:51:48
search_000900,session_000900,meuble salon,26,2025-10-08 08:51:26
search_000901,session_000901,cadeau anniversaire,91,2025-10-08 08:48:53
search_000902,session_000902,décoration maison,13,2025-10-08 08:50:32
search_000903,session_000903,équipement fitness,61,2025-10-08 08:49:18
search_000904,session_000904,livre roman,72,2025-10-08 08:50:37
search_000905,session_000905,meuble salon,47,2025-10-08 08:49:12
search_000906,session_000906,meuble salon,14,2025-10-08 08:49:33
search_000907,session_000907,chaussures sport,58,2025-10-08 08:49:53
search_000908,session_000908,ordinateur portable,78,2025-10-08 08:49:35
search_000910,session_000910,équipement fitness,75,2025-10-08 08:49:43
search_000911,session_000911,chaussures sport,66,2025-10-08 08:50:06
